<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160523,141800,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,141900,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,142000,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,142100,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,142200,1279.5000000,1279.5000000,1279.0000000,1279.0000000,6
20160523,142300,1279.0000000,1279.0000000,1279.0000000,1279.0000000,15
20160523,142400,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,142500,1279.0000000,1279.0000000,1279.0000000,1279.0000000,100
20160523,142600,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,142700,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,142800,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,142900,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,143000,1279.0000000,1279.0000000,1279.0000000,1279.0000000,3
20160523,143100,1279.0000000,1279.0000000,1279.0000000,1279.0000000,1
20160523,143200,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,143300,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,143400,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,143500,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,143600,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,143700,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,143800,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,143900,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,144000,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,144100,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,144200,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,144300,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,144400,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,144500,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,144600,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,144700,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,144800,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,144900,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,145000,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,145100,1280.0000000,1280.0000000,1279.0000000,1279.0000000,50
20160523,145200,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,145300,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,145400,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,145500,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,145600,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,145700,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,145800,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,145900,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,150000,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,150100,1280.0000000,1280.0000000,1280.0000000,1280.0000000,2
20160523,150200,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,150300,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,150400,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,150500,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,150600,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,150700,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,150800,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,150900,1281.0000000,1281.0000000,1281.0000000,1281.0000000,1
20160523,151000,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,151100,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,151200,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,151300,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,151400,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,151500,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,151600,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,151700,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,151800,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,151900,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,152000,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,152100,1280.0000000,1280.0000000,1279.0000000,1279.0000000,50
20160523,152200,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,152300,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,152400,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,152500,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,152600,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,152700,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,152800,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,152900,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,153000,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,153100,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,153200,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,153300,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,153400,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,153500,1279.0000000,1279.0000000,1279.0000000,1279.0000000,1
20160523,153600,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,153700,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,153800,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,153900,1279.0000000,1279.0000000,1279.0000000,1279.0000000,0
20160523,154000,1279.0000000,1279.0000000,1279.0000000,1279.0000000,25
20160523,154100,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,154200,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,154300,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,154400,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,154500,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,154600,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,154700,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,154800,1280.0000000,1280.0000000,1280.0000000,1280.0000000,0
20160523,154900,1280.0000000,1280.0000000,1280.0000000,1280.0000000,22
20160523,155000,1280.5000000,1280.5000000,1280.5000000,1280.5000000,1
20160523,155100,1279.5000000,1279.5000000,1279.5000000,1279.5000000,0
20160523,155200,1279.5000000,1279.5000000,1279.5000000,1279.5000000,0
20160523,155300,1279.5000000,1279.5000000,1279.5000000,1279.5000000,0
20160523,155400,1279.5000000,1279.5000000,1279.5000000,1279.5000000,0
20160523,155500,1279.5000000,1279.5000000,1279.5000000,1279.5000000,0
20160523,155600,1279.5000000,1279.5000000,1279.5000000,1279.5000000,0
20160523,155700,1279.5000000,1279.5000000,1279.5000000,1279.5000000,0
20160523,155800,1279.5000000,1279.5000000,1279.5000000,1279.5000000,0
20160523,155900,1280.5000000,1281.0000000,1279.5000000,1279.5000000,550
20160523,160000,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,160100,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,160200,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,160300,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160523,160400,1281.0000000,1281.0000000,1281.0000000,1281.0000000,126
20160523,160500,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160523,160600,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160523,160700,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160523,160800,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160523,160900,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160523,161000,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160523,161100,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160523,161200,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160523,161300,1281.0000000,1281.5000000,1281.0000000,1281.5000000,50
20160523,161400,1281.5000000,1284.5000000,1281.5000000,1284.0000000,140
20160523,161500,1281.5000000,1281.5000000,1281.5000000,1281.5000000,11
20160523,161600,1284.0000000,1284.5000000,1282.0000000,1282.0000000,68
20160523,161700,1281.5000000,1281.5000000,1281.0000000,1281.0000000,12
20160523,161800,1280.0000000,1280.0000000,1280.0000000,1280.0000000,196
20160523,161900,1279.5000000,1279.5000000,1279.5000000,1279.5000000,0
20160523,162000,1279.5000000,1279.5000000,1279.5000000,1279.5000000,428
20160523,162100,1280.5000000,1280.5000000,1280.5000000,1280.5000000,5
20160523,162200,1279.5000000,1279.5000000,1279.5000000,1279.5000000,442
20160523,162300,1279.5000000,1279.5000000,1279.0000000,1279.5000000,708
20160523,162400,1279.0000000,1279.0000000,1279.0000000,1279.0000000,100
20160523,162500,1279.0000000,1279.0000000,1277.0000000,1277.0000000,243
20160523,162600,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160523,162700,1279.0000000,1283.0000000,1279.0000000,1283.0000000,50
20160523,162800,1282.5000000,1282.5000000,1282.5000000,1282.5000000,59
20160523,162900,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160523,163000,1280.0000000,1282.5000000,1280.0000000,1282.5000000,150
20160523,163100,1282.5000000,1288.5000000,1282.5000000,1283.5000000,2364
20160523,163200,1282.5000000,1287.0000000,1266.0000000,1287.0000000,5249
20160523,163300,1286.5000000,1286.5000000,1286.5000000,1286.5000000,0
20160523,163400,1286.0000000,1288.0000000,1286.0000000,1286.5000000,941
20160523,163500,1286.0000000,1288.0000000,1286.0000000,1286.5000000,530
20160523,163600,1287.5000000,1290.0000000,1287.5000000,1290.0000000,3300
20160523,163700,1290.0000000,1291.0000000,1290.0000000,1291.0000000,726
20160523,163800,1288.0000000,1288.0000000,1287.5000000,1287.5000000,37
20160523,163900,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,164000,1288.0000000,1291.0000000,1288.0000000,1291.0000000,127
20160523,164100,1292.5000000,1294.5000000,1292.5000000,1294.5000000,2299
20160523,164200,1294.5000000,1294.5000000,1292.0000000,1292.0000000,403
20160523,164300,1293.0000000,1293.0000000,1292.5000000,1292.5000000,28
20160523,164400,1293.0000000,1293.0000000,1292.5000000,1292.5000000,101
20160523,164500,1289.5000000,1289.5000000,1289.5000000,1289.5000000,0
20160523,164600,1289.5000000,1289.5000000,1289.5000000,1289.5000000,400
20160523,164700,1288.5000000,1288.5000000,1288.5000000,1288.5000000,9
20160523,164800,1293.0000000,1293.0000000,1293.0000000,1293.0000000,0
20160523,164900,1293.0000000,1293.0000000,1293.0000000,1293.0000000,0
20160523,165000,1291.0000000,1293.0000000,1291.0000000,1293.0000000,400
20160523,165100,1290.5000000,1290.5000000,1290.5000000,1290.5000000,12
20160523,165200,1291.5000000,1291.5000000,1291.5000000,1291.5000000,3
20160523,165300,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,165400,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,165500,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,165600,1291.0000000,1291.0000000,1291.0000000,1291.0000000,1
20160523,165700,1289.5000000,1289.5000000,1289.5000000,1289.5000000,31
20160523,165800,1289.5000000,1289.5000000,1289.5000000,1289.5000000,0
20160523,165900,1289.5000000,1289.5000000,1289.5000000,1289.5000000,0
20160523,170000,1289.5000000,1289.5000000,1289.5000000,1289.5000000,0
20160523,170100,1290.0000000,1290.0000000,1289.5000000,1289.5000000,42
20160523,170200,1289.5000000,1289.5000000,1289.0000000,1289.0000000,100
20160523,170300,1288.5000000,1288.5000000,1288.5000000,1288.5000000,0
20160523,170400,1289.0000000,1289.0000000,1288.5000000,1288.5000000,48
20160523,170500,1292.0000000,1293.5000000,1292.0000000,1293.5000000,50
20160523,170600,1292.0000000,1292.5000000,1292.0000000,1292.5000000,1260
20160523,170700,1293.0000000,1293.0000000,1290.0000000,1290.0000000,1002
20160523,170800,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,170900,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,171000,1290.5000000,1291.0000000,1290.5000000,1291.0000000,135
20160523,171100,1288.0000000,1288.0000000,1288.0000000,1288.0000000,0
20160523,171200,1288.0000000,1288.0000000,1288.0000000,1288.0000000,0
20160523,171300,1288.0000000,1288.0000000,1288.0000000,1288.0000000,0
20160523,171400,1288.5000000,1288.5000000,1288.0000000,1288.0000000,133
20160523,171500,1289.0000000,1289.0000000,1289.0000000,1289.0000000,50
20160523,171600,1290.5000000,1290.5000000,1290.5000000,1290.5000000,12
20160523,171700,1290.0000000,1290.0000000,1290.0000000,1290.0000000,50
20160523,171800,1290.0000000,1290.0000000,1289.0000000,1289.0000000,100
20160523,171900,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,172000,1290.5000000,1291.0000000,1290.5000000,1291.0000000,50
20160523,172100,1291.0000000,1294.0000000,1291.0000000,1294.0000000,452
20160523,172200,1291.0000000,1294.5000000,1291.0000000,1294.5000000,750
20160523,172300,1293.5000000,1293.5000000,1293.5000000,1293.5000000,0
20160523,172400,1293.5000000,1293.5000000,1293.5000000,1293.5000000,119
20160523,172500,1295.0000000,1295.0000000,1295.0000000,1295.0000000,0
20160523,172600,1294.5000000,1295.0000000,1294.5000000,1295.0000000,1500
20160523,172700,1294.5000000,1295.0000000,1294.5000000,1295.0000000,100
20160523,172800,1290.0000000,1290.0000000,1289.5000000,1289.5000000,86
20160523,172900,1289.5000000,1289.5000000,1289.5000000,1289.5000000,50
20160523,173000,1293.0000000,1293.0000000,1293.0000000,1293.0000000,0
20160523,173100,1293.0000000,1293.0000000,1293.0000000,1293.0000000,0
20160523,173200,1293.0000000,1293.0000000,1293.0000000,1293.0000000,0
20160523,173300,1293.0000000,1293.0000000,1293.0000000,1293.0000000,0
20160523,173400,1292.0000000,1293.0000000,1292.0000000,1293.0000000,57
20160523,173500,1294.0000000,1295.0000000,1294.0000000,1295.0000000,501
20160523,173600,1295.0000000,1295.0000000,1295.0000000,1295.0000000,1
20160523,173700,1294.5000000,1294.5000000,1294.5000000,1294.5000000,2
20160523,173800,1295.0000000,1297.0000000,1295.0000000,1297.0000000,601
20160523,173900,1298.0000000,1298.0000000,1298.0000000,1298.0000000,0
20160523,174000,1298.0000000,1298.0000000,1298.0000000,1298.0000000,1
20160523,174100,1297.5000000,1297.5000000,1297.5000000,1297.5000000,1
20160523,174200,1295.0000000,1295.0000000,1295.0000000,1295.0000000,0
20160523,174300,1295.5000000,1295.5000000,1295.0000000,1295.0000000,2
20160523,174400,1295.0000000,1295.0000000,1295.0000000,1295.0000000,0
20160523,174500,1295.0000000,1295.0000000,1295.0000000,1295.0000000,0
20160523,174600,1295.0000000,1295.0000000,1295.0000000,1295.0000000,4
20160523,174700,1294.5000000,1294.5000000,1294.5000000,1294.5000000,0
20160523,174800,1294.5000000,1294.5000000,1294.5000000,1294.5000000,0
20160523,174900,1294.5000000,1294.5000000,1294.5000000,1294.5000000,0
20160523,175000,1294.5000000,1294.5000000,1294.5000000,1294.5000000,2
20160523,175100,1294.5000000,1294.5000000,1294.5000000,1294.5000000,0
20160523,175200,1294.5000000,1294.5000000,1294.5000000,1294.5000000,4
20160523,175300,1294.0000000,1294.0000000,1294.0000000,1294.0000000,1
20160523,175400,1292.0000000,1294.0000000,1292.0000000,1294.0000000,14
20160523,175500,1294.0000000,1295.0000000,1294.0000000,1295.0000000,360
20160523,175600,1294.0000000,1294.0000000,1294.0000000,1294.0000000,10
20160523,175700,1295.0000000,1295.0000000,1295.0000000,1295.0000000,0
20160523,175800,1295.0000000,1295.0000000,1295.0000000,1295.0000000,0
20160523,175900,1294.5000000,1295.0000000,1294.5000000,1295.0000000,677
20160523,180000,1295.0000000,1298.5000000,1295.0000000,1298.5000000,400
20160523,180100,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,180200,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,180300,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,180400,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,180500,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,180600,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,180700,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,180800,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,180900,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,181000,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,181100,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,181200,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,181300,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,181400,1292.5000000,1292.5000000,1292.5000000,1292.5000000,0
20160523,181500,1292.5000000,1292.5000000,1292.5000000,1292.5000000,25
20160523,181600,1291.5000000,1291.5000000,1291.5000000,1291.5000000,0
20160523,181700,1291.5000000,1291.5000000,1291.5000000,1291.5000000,0
20160523,181800,1291.5000000,1291.5000000,1291.5000000,1291.5000000,0
20160523,181900,1291.5000000,1291.5000000,1291.5000000,1291.5000000,0
20160523,182000,1291.5000000,1291.5000000,1291.5000000,1291.5000000,0
20160523,182100,1291.5000000,1291.5000000,1291.5000000,1291.5000000,0
20160523,182200,1291.5000000,1291.5000000,1291.5000000,1291.5000000,0
20160523,182300,1291.5000000,1291.5000000,1291.5000000,1291.5000000,0
20160523,182400,1291.5000000,1291.5000000,1291.5000000,1291.5000000,1
20160523,182500,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,182600,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,182700,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,182800,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,182900,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,183000,1291.0000000,1291.0000000,1291.0000000,1291.0000000,0
20160523,183100,1291.0000000,1291.0000000,1291.0000000,1291.0000000,1
20160523,183200,1288.5000000,1288.5000000,1288.5000000,1288.5000000,0
20160523,183300,1291.0000000,1291.0000000,1288.5000000,1288.5000000,644
20160523,183400,1289.0000000,1289.0000000,1289.0000000,1289.0000000,0
20160523,183500,1289.0000000,1289.0000000,1289.0000000,1289.0000000,15
20160523,183600,1289.0000000,1289.0000000,1287.5000000,1287.5000000,179
20160523,183700,1289.0000000,1289.0000000,1287.5000000,1287.5000000,8
20160523,183800,1288.0000000,1289.5000000,1288.0000000,1289.5000000,25
20160523,183900,1286.5000000,1288.0000000,1286.5000000,1288.0000000,17
20160523,184000,1287.5000000,1287.5000000,1287.0000000,1287.0000000,62
20160523,184600,1288.0000000,1288.0000000,1288.0000000,1288.0000000,1000
20160523,184700,1288.0000000,1288.0000000,1288.0000000,1288.0000000,825
20160524,100100,1285.0000000,1285.0000000,1285.0000000,1285.0000000,476
20160524,100200,1285.0000000,1289.5000000,1285.0000000,1285.0000000,480
20160524,100300,1285.0000000,1285.0000000,1285.0000000,1285.0000000,0
20160524,100400,1285.0000000,1285.0000000,1285.0000000,1285.0000000,0
20160524,100500,1285.0000000,1285.0000000,1285.0000000,1285.0000000,0
20160524,100600,1285.0000000,1285.0000000,1285.0000000,1285.0000000,0
20160524,100700,1285.0000000,1285.0000000,1285.0000000,1285.0000000,93
20160524,100800,1284.5000000,1285.0000000,1284.0000000,1284.0000000,142
20160524,100900,1285.0000000,1285.0000000,1285.0000000,1285.0000000,50
20160524,101000,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,101100,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,101200,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,101300,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,101400,1283.0000000,1283.0000000,1282.5000000,1282.5000000,9
20160524,101500,1282.0000000,1282.5000000,1281.0000000,1282.5000000,101
20160524,101600,1283.5000000,1283.5000000,1283.5000000,1283.5000000,0
20160524,101700,1283.5000000,1283.5000000,1283.5000000,1283.5000000,0
20160524,101800,1283.5000000,1283.5000000,1283.5000000,1283.5000000,1
20160524,101900,1283.5000000,1283.5000000,1283.5000000,1283.5000000,1
20160524,102000,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,102100,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,102200,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,102300,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,102400,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,102500,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,102600,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,102700,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,102800,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,102900,1284.0000000,1284.0000000,1283.0000000,1283.0000000,3
20160524,103000,1284.5000000,1284.5000000,1284.5000000,1284.5000000,0
20160524,103100,1284.5000000,1284.5000000,1284.5000000,1284.5000000,5
20160524,103200,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160524,103300,1284.5000000,1284.5000000,1281.5000000,1281.5000000,50
20160524,103400,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160524,103500,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160524,103600,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160524,103700,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160524,103800,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160524,103900,1283.5000000,1283.5000000,1281.5000000,1281.5000000,50
20160524,104000,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160524,104100,1282.0000000,1282.0000000,1281.5000000,1281.5000000,168
20160524,104200,1281.5000000,1281.5000000,1281.5000000,1281.5000000,39
20160524,104300,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160524,104400,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160524,104500,1281.5000000,1281.5000000,1281.5000000,1281.5000000,0
20160524,104600,1281.5000000,1281.5000000,1281.5000000,1281.5000000,100
20160524,104700,1281.5000000,1281.5000000,1281.5000000,1281.5000000,5
20160524,104800,1284.0000000,1284.0000000,1284.0000000,1284.0000000,0
20160524,104900,1284.0000000,1284.0000000,1284.0000000,1284.0000000,0
20160524,105000,1284.0000000,1284.0000000,1284.0000000,1284.0000000,0
20160524,105100,1284.0000000,1284.0000000,1284.0000000,1284.0000000,16
20160524,105200,1284.0000000,1284.0000000,1284.0000000,1284.0000000,0
20160524,105300,1284.0000000,1284.0000000,1284.0000000,1284.0000000,0
20160524,105400,1284.0000000,1284.0000000,1284.0000000,1284.0000000,82
20160524,105500,1284.0000000,1284.0000000,1284.0000000,1284.0000000,58
20160524,105600,1284.0000000,1284.0000000,1284.0000000,1284.0000000,0
20160524,105700,1284.0000000,1284.0000000,1284.0000000,1284.0000000,0
20160524,105800,1284.0000000,1284.0000000,1284.0000000,1284.0000000,0
20160524,105900,1284.0000000,1284.0000000,1284.0000000,1284.0000000,0
20160524,110000,1284.0000000,1284.0000000,1284.0000000,1284.0000000,0
20160524,110100,1284.0000000,1284.0000000,1284.0000000,1284.0000000,105
20160524,110200,1284.0000000,1284.0000000,1284.0000000,1284.0000000,50
20160524,110300,1284.5000000,1284.5000000,1281.0000000,1281.0000000,139
20160524,110400,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160524,110500,1281.0000000,1281.0000000,1281.0000000,1281.0000000,15
20160524,110600,1281.0000000,1281.0000000,1281.0000000,1281.0000000,0
20160524,110700,1281.0000000,1281.0000000,1281.0000000,1281.0000000,25
20160524,110800,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,110900,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,111000,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,111100,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,111200,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,111300,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,111400,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,111500,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,111600,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,111700,1282.5000000,1282.5000000,1282.5000000,1282.5000000,1
20160524,111800,1285.0000000,1285.0000000,1285.0000000,1285.0000000,0
20160524,111900,1285.0000000,1285.0000000,1285.0000000,1285.0000000,0
20160524,112000,1285.0000000,1285.0000000,1285.0000000,1285.0000000,0
20160524,112100,1285.0000000,1285.0000000,1285.0000000,1285.0000000,0
20160524,112200,1285.0000000,1285.0000000,1285.0000000,1285.0000000,0
20160524,112300,1284.0000000,1285.0000000,1284.0000000,1285.0000000,200
20160524,112400,1287.5000000,1287.5000000,1287.5000000,1287.5000000,0
20160524,112500,1287.5000000,1287.5000000,1287.5000000,1287.5000000,1
20160524,112600,1283.5000000,1283.5000000,1283.0000000,1283.0000000,50
20160524,112700,1283.5000000,1283.5000000,1283.5000000,1283.5000000,0
20160524,112800,1283.5000000,1283.5000000,1283.5000000,1283.5000000,0
20160524,112900,1283.5000000,1283.5000000,1283.5000000,1283.5000000,0
20160524,113000,1283.0000000,1283.5000000,1283.0000000,1283.5000000,135
20160524,113100,1283.0000000,1283.0000000,1283.0000000,1283.0000000,35
20160524,113200,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,113300,1283.0000000,1283.0000000,1283.0000000,1283.0000000,15
20160524,113400,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,113500,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,113600,1283.0000000,1283.0000000,1283.0000000,1283.0000000,0
20160524,113700,1283.0000000,1283.0000000,1283.0000000,1283.0000000,138
20160524,113800,1282.5000000,1282.5000000,1282.5000000,1282.5000000,0
20160524,113900,1285.0000000,1285.0000000,1282.5000000,1282.5000000,76
20160524,114000,1282.5000000,1282.5000000,1281.5000000,1281.5000000,318
20160524,114100,1282.0000000,1282.0000000,1282.0000000,1282.0000000,0
20160524,114200,1282.0000000,1282.0000000,1282.0000000,1282.0000000,0
20160524,114300,1282.0000000,1282.0000000,1282.0000000,1282.0000000,0
20160524,114400,1283.0000000,1283.0000000,1282.0000000,1282.0000000,51
20160524,114500,1283.0000000,1283.0000000,1283.0000000,1283.0000000,7
20160524,114600,1287.5000000,1287.5000000,1287.5000000,1287.5000000,0
20160524,114700,1287.5000000,1287.5000000,1287.5000000,1287.5000000,0
20160524,114800,1287.5000000,1287.5000000,1287.5000000,1287.5000000,0
20160524,114900,1285.5000000,1287.5000000,1285.5000000,1287.5000000,40
20160524,115000,1284.5000000,1284.5000000,1284.5000000,1284.5000000,0
20160524,115100,1284.5000000,1284.5000000,1284.5000000,1284.5000000,0
