0,7538255,54.43899999999999,10568,204.0,185.0,226.0,1,0,0,0,0,1,-5.0,193278.0,0.0,0.0,0.0
0,10421177,54.5,12695,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,15775773,117.0,12544,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,3284063,37.137,16356,555.0,100.0,226.0,1,0,0,0,0,1,-5.0,85062.0,0.0,0.0,1.0
0,9582626,159.95,5033,269.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,9390840,206.0,16326,321.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,13666262,270.0,9175,111.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,9283803,161.0,3277,111.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,8208082,226.0,1214,174.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,764717,117.0,2772,512.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2067637,92.0,8089,0.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,5437748,526.95,10112,360.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,5367053,308.5,15898,137.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1429893,100.0,6125,236.0,150.0,162.0,1,0,0,0,0,1,-5.0,159359.0,0.0,0.0,0.0
0,493389,60.0,5537,480.0,150.0,166.0,0,1,0,0,1,0,,,,,
0,15202217,57.95,13991,158.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2945482,25.95,12866,303.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,3270032,57.95,15372,241.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2403824,75.0,2616,327.0,150.0,102.0,1,0,0,1,0,0,-5.0,54476.0,0.0,0.0,0.0
0,3013485,311.0,4436,174.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,7955295,107.95,16188,178.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,10429477,47.95,7919,194.0,150.0,166.0,0,1,0,0,1,0,,,,,
0,14249606,59.0,3801,548.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,9686878,30.95,4472,360.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,2048817,150.0,3998,399.0,150.0,223.0,1,0,1,0,0,0,-5.0,149122.0,0.0,0.0,0.0
0,1127470,117.0,11444,555.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,12075562,122.714,17745,580.0,106.0,138.0,0,1,0,0,0,1,-10.0,424469.0,0.0,0.0,0.0
0,3807496,59.0,2744,490.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,4831884,594.95,15066,170.0,150.0,102.0,1,0,0,0,1,0,,,,,
0,14764833,49.0,6241,275.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,4988884,23.903000000000002,15885,545.0,185.0,138.0,0,1,0,0,0,1,-10.0,225157.0,0.0,0.0,4.0
0,6187020,39.152,16796,555.0,210.0,137.0,0,1,0,0,0,1,-5.0,61060.0,0.0,0.0,1.0
0,2995369,59.0,17188,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,13998628,49.0,3821,111.0,150.0,219.0,1,0,0,0,1,0,,,,,
0,7327678,54.5,18132,567.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,10788603,315.0,14128,170.0,150.0,219.0,1,0,0,0,1,0,,,,,
0,8720681,49.0,17188,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,10286766,34.0,5286,0.0,150.0,0.0,1,0,0,0,0,1,,,,,
0,6201634,69.785,5666,515.0,119.0,137.0,1,0,0,0,0,1,-5.0,166852.0,0.0,0.0,5.0
0,5608165,25.95,7676,512.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,762282,107.95,6058,555.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2175797,50.0,10486,514.0,150.0,219.0,1,0,0,0,1,0,-5.0,149123.0,0.0,0.0,0.0
0,13186245,24.5,4663,490.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,12352855,75.0,13249,111.0,150.0,226.0,0,1,0,0,0,1,-25.0,57242.0,0.0,0.0,9.0
0,12365913,17.214000000000002,12730,266.0,185.0,224.0,1,0,0,0,1,0,-5.0,127977.0,0.0,0.0,0.0
0,2204213,25.0,14290,512.0,150.0,226.0,0,1,0,0,0,1,-5.0,55329.0,0.0,0.0,0.0
0,2978072,47.95,14855,140.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,8781498,14.44,9026,545.0,185.0,137.0,1,0,0,0,0,1,-20.0,288656.0,0.0,0.0,0.0
0,10619966,100.0,12581,453.0,150.0,226.0,0,1,0,0,0,1,-5.0,74151.0,0.0,0.0,0.0
0,2864132,21.95,2884,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2152713,171.0,6019,583.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,1784146,10.261,14308,555.0,146.0,226.0,1,0,0,0,0,1,-25.0,155298.0,0.0,0.0,0.0
0,4130520,49.0,7397,420.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,12517618,979.0,10057,225.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,14780612,107.95,5751,556.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,4206997,35.0,8933,442.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,10344949,151.0,2336,260.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,7778407,107.95,4436,174.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,12457338,107.95,4773,555.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,9247207,117.0,9480,170.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,6915728,49.0,10616,583.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,13042718,29.0,12501,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,13747117,107.95,12002,111.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,2050780,40.0,12156,555.0,117.0,224.0,1,0,0,0,1,0,0.0,38505.0,0.0,0.0,0.0
0,15799908,222.0,14858,558.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,11153836,250.0,5629,490.0,150.0,226.0,0,1,0,0,0,1,-20.0,7434.0,0.0,0.0,0.0
0,2767562,117.0,18183,302.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,11127543,108.95,8320,476.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,8455473,68.95,7508,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,5787697,97.0,17400,174.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,402535,50.0,13108,215.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,5491826,59.0,16876,490.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,4744433,39.0,1864,302.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,13310699,107.95,11401,543.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,5975628,53.97,2581,199.0,150.0,202.0,0,1,0,0,1,0,,,,,
0,7820117,30.95,6550,0.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,13020817,25.0,16132,111.0,150.0,226.0,0,1,0,0,0,1,-5.0,80149.0,0.0,0.0,0.0
0,13030914,24.0,17020,476.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,15606172,107.95,17131,111.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,1094816,131.0,15631,555.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,9064602,50.0,15290,411.0,150.0,226.0,1,0,0,0,0,1,-5.0,48846.0,0.0,0.0,0.0
0,341080,107.95,17400,174.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1345597,30.083000000000002,10313,258.0,150.0,226.0,0,1,0,0,0,1,-25.0,84143.0,0.0,0.0,0.0
0,5526404,34.0,6968,596.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,4495321,21.279,4461,375.0,185.0,224.0,0,1,0,0,1,0,,,,,
0,13988251,29.0,12469,360.0,150.0,126.0,0,1,0,0,1,0,,,,,
0,149820,35.0,10057,225.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,1797656,27.0,12469,360.0,150.0,166.0,0,1,0,0,1,0,,,,,
0,1178317,77.0,16560,476.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,8533181,59.0,6816,464.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,12941485,57.95,12695,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2905078,30.95,12839,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2297170,70.0,3337,196.0,150.0,226.0,0,1,0,0,0,1,-5.0,75846.0,0.0,0.0,0.0
0,10293246,52.95,4806,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,11493143,47.95,12686,215.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,499505,160.95,11027,154.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1874194,92.95,11814,455.0,150.0,166.0,0,1,0,0,1,0,,,,,
0,1950626,100.0,10486,514.0,150.0,219.0,1,0,0,0,1,0,-5.0,100935.0,0.0,0.0,0.0
0,7779141,49.0,5167,361.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,14041574,57.95,12501,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,7697492,39.0,1078,512.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,13532145,97.0,14128,170.0,150.0,219.0,1,0,0,0,1,0,,,,,
0,789581,75.0,3682,264.0,150.0,162.0,1,0,0,0,0,1,-5.0,100778.0,0.0,0.0,6.0
0,15363096,107.95,4663,490.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,6447822,107.95,10616,583.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,3771717,77.0,13324,122.0,150.0,166.0,0,1,0,0,1,0,,,,,
0,10714762,68.95,9998,194.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,15804400,25.95,6070,315.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,3011273,39.0,6170,174.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,14092013,29.0,2581,445.0,150.0,166.0,0,1,0,0,1,0,,,,,
0,5969975,171.0,11106,100.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,4222207,117.0,3801,548.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,252903,97.0,2803,100.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,3424866,150.0,6019,583.0,150.0,226.0,1,0,0,0,0,1,-5.0,93230.0,0.0,0.0,14.0
0,2657811,119.632,2256,545.0,185.0,226.0,1,0,0,0,0,1,-5.0,179686.0,0.0,0.0,0.0
0,11991467,54.5,2884,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,5612595,48.95,14605,528.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,778524,1331.0,10616,583.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,5495090,12.5,1444,490.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,1378346,57.95,4857,0.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,9948141,57.95,13052,254.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1919050,8.57,10876,104.0,185.0,137.0,1,0,0,0,0,1,-15.0,115004.0,0.0,0.0,0.0
0,775468,58.95,18132,567.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,15547668,311.95,2803,100.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1443491,107.95,16338,555.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,1811402,67.95,12830,480.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,11191673,29.0,11783,555.0,150.0,100.0,0,1,0,0,0,1,,,,,
0,8732401,378.0,3821,111.0,150.0,219.0,1,0,0,0,1,0,,,,,
0,12491006,97.95,17760,511.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2264581,28.858,15885,545.0,185.0,138.0,0,1,0,0,0,1,-5.0,555721.0,0.0,0.0,0.0
0,1970609,50.0,17886,185.0,150.0,226.0,0,1,0,0,0,1,-5.0,93245.0,0.0,0.0,0.0
0,2544780,25.95,17321,111.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,687394,3162.95,12695,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,342336,261.95,10616,583.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,12250757,68.5,5374,170.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,2449318,82.95,1444,490.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,2953443,108.5,8528,215.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,797802,59.0,14886,480.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,2694931,50.0,2616,327.0,150.0,102.0,1,0,0,1,0,0,0.0,35324.0,0.0,0.0,0.0
0,3033165,38.041,10144,176.0,185.0,224.0,1,0,0,0,1,0,-10.0,98900.0,0.0,0.0,0.0
0,6651612,10.99,11207,361.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,14879769,15.899000000000001,4461,375.0,185.0,224.0,0,1,0,0,1,0,-5.0,457312.0,0.0,0.0,0.0
0,3187250,383.95,15066,170.0,150.0,102.0,1,0,0,0,1,0,,,,,
0,8616710,171.0,13009,174.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,15640339,77.0,13124,555.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,7920980,23.95,2803,100.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,6991313,146.0,3094,276.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,7683061,34.0,9002,453.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,8040907,37.5,18132,567.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,6477946,380.0,2383,259.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,674639,82.95,10854,593.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,9069829,29.0,18132,567.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,5931796,49.0,12932,361.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,10591060,59.0,9500,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,13094457,87.0,8866,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,5620154,29.0,17188,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,14553488,49.0,18132,567.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,1625270,63.95,10447,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,9723170,554.0,8109,410.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,14317835,49.0,10023,111.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1860964,150.0,16960,399.0,150.0,137.0,1,0,1,0,0,0,-5.0,91572.0,0.0,0.0,0.0
0,7667267,159.95,14259,111.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,14915694,106.0,15775,481.0,150.0,102.0,1,0,0,0,1,0,-10.0,570.0,0.0,0.0,0.0
0,6641210,150.0,15497,490.0,150.0,226.0,0,1,0,0,0,1,-5.0,201070.0,0.0,0.0,13.0
0,2843731,117.0,8493,555.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,10637003,47.95,18018,452.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,8693942,272.0,12221,543.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,4692968,47.95,6170,174.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1801475,250.0,2157,111.0,150.0,226.0,0,1,0,0,0,1,-5.0,113480.0,0.0,0.0,0.0
0,2415573,25.0,11207,361.0,150.0,226.0,0,1,0,0,0,1,0.0,117635.0,0.0,0.0,1.0
0,6288710,57.95,4090,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,915720,222.0,2660,310.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,13294344,30.31,11695,555.0,166.0,137.0,1,0,0,0,0,1,-10.0,251309.0,0.0,0.0,0.0
0,15301649,34.0,2830,555.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,950615,50.0,6832,134.0,150.0,226.0,1,0,0,0,0,1,-5.0,74595.0,5.0,0.0,8.0
0,15707165,335.0,4238,153.0,150.0,162.0,1,0,0,0,0,1,,,,,
0,14875907,35.95,7815,161.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,9896779,171.0,1311,0.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2242911,200.0,2232,399.0,150.0,102.0,1,0,1,0,0,0,-5.0,25912.0,0.0,0.0,0.0
0,5606689,150.0,4425,562.0,150.0,197.0,1,0,0,0,1,0,-5.0,276304.0,0.0,0.0,5.0
0,10417901,67.95,15813,251.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,8804313,40.0,10616,583.0,150.0,226.0,1,0,0,0,0,1,-5.0,19629.0,0.0,0.0,0.0
0,11286989,30.95,2746,555.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,928868,75.0,2616,327.0,150.0,102.0,1,0,0,1,0,0,-5.0,158542.0,0.0,0.0,0.0
0,6466199,59.0,7508,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,8730222,92.0,5556,483.0,150.0,195.0,0,1,0,0,1,0,,,,,
0,1956639,15.0,4475,439.0,144.0,224.0,1,0,0,0,1,0,-5.0,97529.0,0.0,0.0,0.0
0,929149,20.0,15497,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,13610550,49.0,12544,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,4499490,117.0,17399,111.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,5333665,23.201,9026,545.0,185.0,137.0,1,0,0,0,0,1,-5.0,230784.0,0.0,0.0,0.0
0,1822270,49.0,5033,269.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,958533,47.95,11207,361.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,12322407,36.95,14634,365.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2684882,117.0,10960,567.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,2309656,154.97,10057,225.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,14407610,46.971000000000004,15885,545.0,185.0,138.0,0,1,0,0,0,1,-5.0,53936.0,0.0,0.0,0.0
0,8949201,108.5,16163,551.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,10419836,29.0,1039,391.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,2211305,100.0,5397,134.0,150.0,159.0,1,0,1,0,0,0,-5.0,115448.0,0.0,0.0,0.0
0,14868390,107.95,13108,215.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,9163095,114.738,8755,500.0,185.0,224.0,1,0,0,0,1,0,-5.0,209799.0,0.0,0.0,0.0
0,686852,444.95,9803,583.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,5003188,335.0,3334,583.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,1565984,100.0,9328,555.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,5063767,25.95,2361,555.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,10209219,209.95,3658,543.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,15763822,77.0,5170,184.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,3613480,34.0,15815,227.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,5518891,57.95,15497,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2230529,226.0,7089,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,13454437,100.0,6019,583.0,150.0,226.0,1,0,0,0,0,1,-10.0,111802.0,0.0,0.0,0.0
0,2566444,30.549,4461,375.0,185.0,224.0,0,1,0,0,1,0,,,,,
0,9229375,300.0,13687,478.0,150.0,195.0,1,0,0,0,0,1,-5.0,61222.0,0.0,0.0,0.0
0,3125977,411.95,14482,512.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,3986820,38.012,11719,305.0,106.0,224.0,1,0,0,0,1,0,-25.0,240026.0,0.0,0.0,0.0
0,13203347,49.0,12557,478.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,4143446,129.42600000000002,15172,459.0,185.0,226.0,1,0,0,0,0,1,,,,,
0,12851530,117.0,11207,361.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,153917,100.0,9417,0.0,150.0,0.0,1,0,1,0,0,0,-10.0,69246.0,0.0,0.0,0.0
0,15740120,50.0,10486,514.0,150.0,219.0,1,0,0,0,1,0,-5.0,34477.0,0.0,0.0,0.0
0,11617808,77.0,9500,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,8658748,335.0,7585,553.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,10271543,445.0,18132,567.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,14501187,108.95,17188,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,10938741,92.0,4663,490.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,11298344,107.0,9186,300.0,150.0,224.0,1,0,0,0,1,0,,,,,
0,3109262,26.526999999999997,16136,204.0,185.0,138.0,0,1,0,0,0,1,-15.0,0.0,0.0,0.0,0.0
0,14853590,77.0,3821,111.0,150.0,219.0,1,0,0,0,1,0,,,,,
0,2401619,77.0,16916,225.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,3339101,529.0,13241,310.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,10849439,19.5,13307,428.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,227405,59.0,6394,225.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,15208202,14.879000000000001,15885,545.0,185.0,138.0,0,1,0,0,0,1,-5.0,328210.0,0.0,0.0,1.0
0,661983,6.0,4966,468.0,150.0,166.0,0,1,0,0,0,1,-20.0,166087.0,0.0,0.0,2.0
0,13642924,169.95,17188,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1112532,146.0,15647,390.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,3027088,159.95,12839,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,10779715,30.95,1078,512.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,12769194,84.0,7239,452.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,10522515,57.0,2803,100.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,8814793,67.95,17598,268.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,665435,80.0,7919,194.0,150.0,202.0,0,1,0,0,1,0,,,,,
0,4305535,49.0,1214,523.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,3602639,52.95,5033,269.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,1117026,117.0,3757,555.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1201263,209.95,5561,555.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,10955304,47.95,7826,481.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,1910404,117.0,4030,174.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,765011,50.0,16659,170.0,150.0,226.0,1,0,0,0,0,1,-5.0,132610.0,0.0,0.0,0.0
0,10259848,100.0,17262,578.0,150.0,166.0,0,1,0,0,1,0,-5.0,79076.0,0.0,0.0,0.0
0,3027065,67.95,5033,269.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,12585849,57.95,16876,490.0,150.0,195.0,0,1,0,0,0,1,,,,,
0,11665612,35.95,5700,122.0,150.0,126.0,0,1,0,0,1,0,,,,,
0,8899734,270.0,8058,174.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,2169342,100.0,15799,170.0,150.0,102.0,1,0,0,0,1,0,-5.0,108147.0,0.0,0.0,0.0
0,12240051,54.0,10960,567.0,150.0,117.0,0,1,0,0,1,0,,,,,
0,10910136,57.95,5751,556.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,1890299,44.0,2884,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,591741,1214.95,6832,134.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,13818381,108.5,15066,170.0,150.0,102.0,1,0,0,0,1,0,,,,,
0,3107339,107.95,11143,555.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,14421580,30.0,12695,490.0,150.0,226.0,0,1,0,0,0,1,0.0,74132.0,0.0,0.0,0.0
0,1785109,209.95,4346,268.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,8085113,77.0,17400,174.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,3000977,107.95,4921,475.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1907786,1000.0,2616,327.0,150.0,102.0,1,0,0,1,0,0,-5.0,109997.0,0.0,0.0,0.0
0,15135035,24.285,14276,177.0,185.0,137.0,1,0,0,0,1,0,-15.0,0.0,0.0,0.0,0.0
0,9039322,113.0,11839,490.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1095308,36.5,12932,361.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1631926,833.01,15066,170.0,150.0,102.0,1,0,0,0,1,0,,,,,
0,11226138,884.0,12598,111.0,150.0,166.0,0,1,0,0,0,1,,,,,
0,8481972,16.313,15885,545.0,185.0,138.0,0,1,0,0,0,1,-5.0,225277.0,0.0,0.0,0.0
0,10754570,57.95,7170,514.0,150.0,224.0,0,1,0,0,1,0,,,,,
0,14073355,156.0,6530,206.0,150.0,126.0,0,1,0,0,1,0,,,,,
0,7908261,87.0,7919,194.0,150.0,166.0,0,1,0,0,1,0,,,,,
0,746839,250.0,2795,174.0,150.0,141.0,1,0,0,0,0,1,-5.0,61338.0,0.0,0.0,4.0
0,1626649,34.0,9002,453.0,150.0,226.0,0,1,0,0,0,1,,,,,
0,1609694,25.0,15066,170.0,150.0,102.0,1,0,0,0,1,0,0.0,71577.0,0.0,0.0,0.0
0,11981458,171.0,11280,481.0,150.0,226.0,1,0,0,0,0,1,,,,,
0,4390937,97.0,9500,321.0,150.0,226.0,0,1,0,0,0,1,,,,,
